date,close,high,low,open,volume
2021-02-19,30.129776000976562,30.281671934176455,29.858532080589963,30.281671934176455,35106384
2021-02-22,30.118928909301758,30.542068809634188,30.108078489071,30.33592406958335,27254544
2021-02-23,30.053834915161133,30.097233292533023,29.60899409716037,29.760890073503962,30629724
2021-02-24,29.60898780822754,29.9887293239716,29.56558944007344,29.728335803963752,41942244
2021-02-25,29.84768295288086,29.97787805364935,29.66323575460489,29.91278215880668,40729192
2021-02-26,28.94715118408203,29.337743109532003,28.925453656107855,29.21839511688296,105334836
2021-03-02,28.95800018310547,29.43538881920066,28.95800018310547,29.40284087329442,28506280
2021-03-03,29.381139755249023,29.381139755249023,28.795253556940196,29.023099109361123,33512376
2021-03-04,28.806106567382812,29.153300136696064,28.578260994463697,29.153300136696064,66353052
2021-03-05,28.63250732421875,28.773556148240143,28.100869907111612,28.220217893258027,56613844
2021-03-08,28.610811233520508,29.03395110465784,28.534861608228844,29.023100685175727,48210408
2021-03-09,28.502315521240234,28.556564311108538,28.155121941649742,28.328718731444987,53095728
2021-03-10,28.621662139892578,28.773561410632297,28.513164552840546,28.708462196184357,21353912
2021-03-11,29.229244232177734,29.283493016317294,28.65420844473162,28.65420844473162,36663172
2021-03-12,29.348594665527344,29.435391402951407,29.18584829954475,29.348594665527344,22112176
2021-03-15,29.272642135620117,29.348591756650922,29.174994987925487,29.348591756650922,14718124
2021-03-16,29.370298385620117,29.435394289530144,29.240099955632832,29.391995916562255,26876500
2021-03-17,29.12074851989746,29.381142038146812,29.07735015203644,29.37029492949398,26582624
2021-03-18,29.272642135620117,29.522188525376354,29.250944608956292,29.3160438111137,27618816
2021-03-19,28.816959381103516,28.968855338639976,28.708461795565537,28.95800491786947,39701288
2021-03-22,28.94715118408203,28.990552862196708,28.556562569715222,28.730156037841287,21224136
2021-03-23,28.99055290222168,29.229245576766143,28.99055290222168,29.055648797317243,27467604
2021-03-24,28.534862518310547,28.74100725071287,28.491464150081097,28.599961726196348,40972516
2021-03-25,28.63250732421875,28.762705729302652,28.33956587940444,28.448063446613368,19540068
2021-03-26,29.15329933166504,29.164146440151395,28.762707404744145,28.871204978273106,31879756
2021-03-29,29.391992568969727,29.489639724796884,29.305195832919637,29.33774378116761,32263336
2021-03-30,29.48963737487793,29.500487793790374,29.337741443352673,29.467939848136023,19052992
2021-03-31,29.24009895324707,29.467944542372187,29.20755100240784,29.467944542372187,30413248
2021-04-01,29.457094192504883,29.522193405423252,29.33774618733512,29.4462437718379,28893264
2021-04-07,29.901927947998047,29.93447589129258,29.76087913452868,29.88022711174653,17117556
2021-04-08,29.999582290649414,29.99958229064941,29.652388693774487,29.804287961834476,24794268
2021-04-09,29.934480667114258,30.140625400061538,29.869381459056363,30.12977829128794,14374740
2021-04-12,29.760883331298828,30.032127267278888,29.652385756906806,29.956180951854392,23586236
2021-04-13,29.760883331298828,30.118927313442427,29.728335383414503,29.77173375095467,22351296
2021-04-14,29.923629760742188,29.923629760742188,29.52219072123131,29.804285077506897,25502040
2021-04-15,30.173181533813477,30.173181533813477,29.858539173636743,29.956186345955896,30128784
2021-04-16,30.216577529907227,30.216577529907227,30.032130310318184,30.140627895703847,44717424
2021-04-19,30.270822525024414,30.325071310911554,30.08637532857489,30.216573739137274,31997080
2021-04-20,30.216577529907227,30.28167674335533,30.118930365276835,30.12978078603211,19005996
2021-04-21,29.945327758789062,30.151472468825016,29.945327758789062,30.151472468825016,31261660
2021-04-22,29.923629760742188,30.17317616905964,29.88023139310361,30.064678594421586,15844676
2021-04-23,30.194873809814453,30.194873809814453,29.81513229716671,29.92362987220892,23838556
2021-04-26,30.639713287353516,30.672264545196256,30.35761894146522,30.379319780027046,47495696
2021-04-27,30.650562286376953,30.748209433214313,30.552915139539596,30.63971186759882,26350460
2021-04-28,30.46611785888672,30.65056506156661,30.422719490927697,30.65056506156661,11847132
2021-04-29,30.509517669677734,30.813309537871422,30.509517669677734,30.59631440028078,35394172
2021-05-03,29.999582290649414,30.466120582309284,29.96703433954143,30.466120582309284,26886696
2021-05-04,29.739187240600586,30.021281609872343,29.294346501873974,29.99958076951168,53149348
2021-05-05,29.457094192504883,29.7934373666802,29.4462437718379,29.739188574428812,35123544
2021-05-06,29.71748161315918,29.83682959375075,29.402839345114373,29.57643610678549,31910052
2021-05-07,30.249120712280273,30.259971131324967,29.934478426482283,29.977876791578037,27887364
2021-05-10,30.04297637939453,30.27082193791805,29.967030067275395,30.27082193791805,17145392
2021-05-11,28.91460418701172,29.46794249033066,28.77355866175229,29.457092070445334,101487268
2021-05-12,28.079172134399414,28.838655187768154,26.299812500152186,28.838655187768154,153849896
2021-05-13,27.666881561279297,28.20936943502987,27.124393687528723,27.39563762440401,108572604
2021-05-14,27.981525421142578,28.263619793389246,27.742831074533235,27.88387826065657,60858732
2021-05-17,27.449886322021484,27.9489758264567,27.059294391981616,27.167791966376956,126414496
2021-05-18,28.70846176147461,28.70846176147461,27.775381864739316,27.851331498959127,65091716
2021-05-19,28.51316261291504,28.78440656209073,28.317868293941892,28.686759402604153,67681988
2021-05-20,28.317867279052734,28.513161591026694,28.144270495585186,28.50231448231511,38038476
2021-05-21,28.719308853149414,29.044801571646385,28.491463287984903,28.75185680056585,40364120
2021-05-24,28.6759090423584,28.784406622255453,28.458913882564286,28.545713933131953,40898176
2021-05-25,29.164146423339844,29.21839521007305,28.83865370294059,28.83865370294059,36364972
2021-05-26,29.18584632873535,29.326891845296014,29.06649833952391,29.26179595216529,20554356
2021-05-27,28.97970199584961,29.01224994285062,28.71930848659218,28.968851576488234,22624404
2021-05-28,29.467939376831055,29.489636903225936,29.142446681161527,29.272641772779583,38184028
2021-05-31,29.75003433227539,29.84768148080663,29.46793999456503,29.46793999456503,41441512
2021-06-01,29.88022804260254,29.96702807922993,29.77173048013043,29.77173048013043,22239920
2021-06-02,29.88022804260254,29.945327242302373,29.65238249919454,29.901928879530097,19776268
2021-06-03,29.858531951904297,30.04297583032245,29.83683111393369,29.93447826263542,19899456
2021-06-04,29.71748161315918,29.728332031591655,29.57643610678549,29.728332031591655,12430320
2021-06-07,29.793437957763672,29.81513548844459,29.218398761840408,29.77173711599918,42978416
2021-06-08,29.619836807250977,29.836831948696037,29.619836807250977,29.793433582623646,11574400
2021-06-09,29.40284538269043,29.576442180007888,29.305198218912956,29.576442180007888,23961704
2021-06-10,29.858531951904297,29.912780735747813,29.467940046014384,29.511338410872597,27041116
2021-06-11,29.96702766418457,30.053824388526984,29.912778883699865,29.96702766418457,13123036
2021-06-15,30.129776000976562,30.16232394698975,30.032125540770977,30.075527216899243,15841824
2021-06-16,30.097227096557617,30.151475884875524,29.97787910004157,30.097227096557617,28848448
2021-06-17,30.01042938232422,30.01042938232422,29.760882977538934,29.901931809221875,12704604
2021-06-18,29.945327758789062,30.129774942606065,29.934477340138137,30.129774942606065,8566312
2021-06-21,29.229244232177734,29.72833370847828,29.207546705171723,29.70663287038925,62771964
2021-06-22,29.261798858642578,29.522192390278708,29.185849227668818,29.424545229800582,23116784
2021-06-23,29.739187240600586,29.760884769877883,29.25094813223602,29.294346501873974,25554192
2021-06-24,29.663230895996094,29.782578868797962,29.6089821184573,29.739180508983452,24711284
2021-06-25,29.71748161315918,29.934476737477368,29.663232832079633,29.825979175318274,25873856
2021-06-28,29.7717342376709,29.83683344558701,29.61983829325547,29.72833586942124,15924228
2021-06-29,29.858531951904297,30.097224614165967,29.79343274907548,29.923627843650117,35947620
2021-06-30,30.15147590637207,30.23827595439257,29.956181592721684,29.967032012609653,37738688
2021-07-01,30.01042938232422,30.205723689475168,29.95618059577305,30.16232532245086,18035100
2021-07-02,30.01042938232422,30.05382774934852,29.923629337192448,30.01042938232422,18841708
2021-07-05,30.292526245117188,30.379322986359124,30.108079031123776,30.108079031123776,30418260
2021-07-06,30.3250675201416,30.3901667172851,30.259968322998102,30.346768356217005,25581352
2021-07-07,30.16232681274414,30.30337234031285,30.075530074406984,30.292525231333205,26349512
2021-07-08,30.129776000976562,30.270821515144387,29.988727175725725,30.194871893002937,15770840
2021-07-09,29.89108657836914,29.923634531516445,29.717489769054787,29.923634531516445,26946384
2021-07-12,30.16232681274414,30.390172389733333,30.06467965434401,30.173177232807117,54207240
2021-07-13,30.411874771118164,30.59632200836811,30.368476395025194,30.3793268168194,54740836
2021-07-14,30.487812042236328,30.61801042877141,30.411862431577113,30.422712848968786,37822716
2021-07-15,30.769908905029297,30.78075932332583,30.552913783429773,30.585461727236584,48290328
2021-07-16,30.357620239257812,30.379321078747353,30.17317634792964,30.335922710851502,37001536
2021-07-19,30.01042938232422,30.205723689475168,29.847683022670704,30.16232532245086,41802040
2021-07-20,29.7717342376709,30.010430229668895,29.73918628925447,29.901932653503124,31443692
2021-07-21,29.739097595214844,30.021913385217683,29.60856952874887,30.021913385217683,50775656
2021-07-22,29.945772171020508,30.14156926735688,29.858753452349678,29.97840668018557,24405396
2021-07-23,29.945772171020508,30.087181738299776,29.880509791793052,30.032794209242674,12374240
2021-07-26,29.684715270996094,30.03279681498274,29.641205907885666,29.96753111054129,46350908
2021-07-27,29.6738338470459,29.815243411090897,29.597693299838213,29.69559018599167,41265188
2021-07-28,29.206104278564453,29.608573337598035,29.097329216074456,29.608573337598035,120230996
2021-07-29,29.69559097290039,29.71734731242269,29.423653326628408,29.5541847246595,42856636
2021-07-30,29.597692489624023,29.717345711447837,29.58681432044892,29.717345711447837,15472072
2021-08-02,30.000160217285156,30.021916557103612,29.59769448705482,29.804366437124603,28890076
2021-08-03,30.119813919067383,30.119813919067386,29.956651326526877,30.011038857373713,24320952
2021-08-04,30.29385757446289,30.30473574558131,30.11981679522349,30.1633261601454,21724496
2021-08-05,30.239469528198242,30.337366427508687,30.206838334945328,30.293857063320903,22573208
2021-08-06,30.19595718383789,30.239466543731545,29.97840706481824,30.21771020400903,15681916
2021-08-09,30.10894012451172,30.141574639493236,29.73910552491802,30.065430757421623,20148264
2021-08-10,29.945772171020508,30.130691097635193,29.91314098140678,30.119812927913504,9903104
2021-08-11,29.847875595092773,29.945772484510137,29.717347515720085,29.880510104599473,14460116
2021-08-12,29.793485641479492,29.858751335631528,29.695588760026986,29.847873166681005,8938108
2021-08-13,29.510669708251953,29.771732483636917,29.488916690003926,29.71734495869023,28719444
2021-08-16,29.44541358947754,29.53243232005847,29.34751336813426,29.47804478355744,42835976
2021-08-17,29.227859497070312,29.478040803374356,29.21698132732854,29.45628446389081,52037948
2021-08-18,29.347505569458008,29.358383737777856,28.814508517294563,29.064693110447422,85849596
2021-08-19,28.67310905456543,29.26049376739841,28.629599690568856,29.26049376739841,105585004
2021-08-20,28.444677352905273,28.89065574969091,28.325024126516254,28.760124353711745,62649456
2021-08-23,29.227859497070312,29.249612517002515,28.74924658484309,28.77100292432663,23545608
2021-08-24,29.314882278442383,29.44541369433038,29.282251084246283,29.41277918058248,19796404
2021-08-25,29.597692489624023,29.608570658799128,29.401895403125646,29.401895403125646,27403636
2021-08-26,29.804367065429688,30.021917189994866,29.662960812282904,29.902263957573727,28349696
2021-08-27,30.05455207824707,30.13069595903288,29.684717484898556,29.739105022730744,66067832
2021-08-30,30.348241806030273,30.348241806030273,30.119813515622994,30.16332287580738,85414624
2021-08-31,30.53316307067871,30.53316307067871,30.043675262189712,30.32648778478648,64500216
2021-09-01,30.6745662689209,30.739831967445888,30.467894323217866,30.489647343025315,72891272
2021-09-02,30.435260772705078,30.761585956055963,30.435260772705078,30.652810894939,27917864
2021-09-03,30.8703670501709,30.91387973876251,30.554919975194153,30.59842934423369,44336692
2021-09-06,31.011777877807617,31.2184498785987,30.805105877016537,30.87036827338578,55343340
2021-09-07,30.8703670501709,31.06616419017693,30.772470139943916,31.06616419017693,32844564
2021-09-08,30.598424911499023,30.892118919185155,30.446140482145754,30.83773138587673,27915944
2021-09-09,30.52228355407715,30.67456797942641,30.304733426563484,30.380873979462365,12250292
2021-09-10,30.881235122680664,30.913869628451334,30.565788150870137,30.60929750568004,11929744
2021-09-13,30.7724666595459,30.859488707334766,30.707200953592174,30.859488707334766,12939284
2021-09-14,30.80509376525879,30.93562182622926,30.750706243300034,30.85948128721754,9637564
2021-09-15,30.620176315307617,30.77246072010586,30.544032453132967,30.739829533203046,47972592
2021-09-16,30.478775024414062,30.674568816700017,30.402631149885302,30.631059453919985,32048512
2021-09-17,30.565786361694336,30.685439570080877,30.348236280828182,30.47876765716819,15056364
2021-09-22,29.847875595092773,29.934897634225937,29.652081816258054,29.82612257497301,95626476
2021-09-23,30.02191925048828,30.13069432023643,29.934900522510443,30.02191925048828,22950432
2021-09-24,30.380870819091797,30.380870819091797,30.174198883363168,30.195955221671934,24728896
2021-09-27,30.45701789855957,30.533161771126572,30.282977132371784,30.424386707203148,46916492
2021-09-28,30.239469528198242,30.315613405190646,30.076306922830266,30.293857063320903,70802024
2021-09-29,29.586820602416992,29.782614410935768,29.46716735518802,29.782614410935768,118838624
2021-09-30,29.815244674682617,29.826122844616528,29.412775623987713,29.652082084328153,66370156
2021-10-01,29.140840530395508,29.652084686186463,29.075574824616623,29.652084686186463,108369932
2021-10-04,28.966796875,29.32575656132078,28.901534495261096,29.304000221706907,93019620
2021-10-05,28.92328643798828,28.93416460739003,28.477308048926535,28.71661449756003,107861208
2021-10-06,28.934165954589844,29.151716074549167,28.71661583463052,29.151716074549167,88152372
2021-10-07,29.44541358947754,29.499801125978568,29.140841393340708,29.162597735761835,54266868
2021-10-08,29.195228576660156,29.510675620639724,29.140841040817065,29.510675620639724,30805556
2021-10-12,28.901535034179688,28.966797415135524,28.629597381692303,28.868900524150348,44110052
2021-10-13,28.803634643554688,29.064697443951477,28.749247113397256,29.02118476418441,21732664
2021-10-14,28.879779815673828,29.08645177567983,28.825392283064275,29.042942413502495,13018476
2021-10-15,29.64120864868164,29.66296499202438,29.216986509913646,29.293127072509378,53612692
2021-10-18,29.55418586730957,29.782610843368527,29.499798335952395,29.73910148219308,21166076
2021-10-19,29.793485641479492,29.858751335631528,29.597691878574476,29.630323065874947,33879576
2021-10-20,29.717350006103516,29.869634437909127,29.684715493861965,29.815246903724862,58064224
2021-10-21,29.60857391357422,29.978408469324318,29.60857391357422,29.7391019993705,52200656
2021-10-22,29.69559097290039,29.749978502154786,29.510672045614903,29.641203443645995,20749424
2021-10-25,29.6738338470459,29.739099544331957,29.412774377452926,29.586815130365327,29361584
2021-10-26,29.92401885986328,29.967528218775197,29.717346915368193,29.728221765432696,42011924
2021-10-27,29.92401885986328,29.92401885986328,29.739099935048504,29.793487463576223,29550340
2021-10-28,29.836999893188477,29.9457749614386,29.717349973754654,29.902265598048878,17775576
2021-10-29,29.54330825805664,29.815245920005705,29.445411363665286,29.815245920005705,19783344
2021-11-01,29.69559097290039,29.749978502154786,29.630325273884846,29.630325273884846,12073852
2021-11-02,29.64120864868164,29.945777538168425,29.6194523053389,29.76086189796285,15930308
2021-11-03,29.717350006103516,29.80436873297768,29.673837323114782,29.673837323114782,9295528
2021-11-04,29.61944580078125,29.913139773652134,29.61944580078125,29.85875224679095,10037280
2021-11-05,30.04366683959961,30.065419855480894,29.760851076737165,29.826116763482453,44980008
2021-11-08,30.282974243164062,30.282974243164062,30.065424136073013,30.065424136073013,29547192
2021-11-09,30.609302520751953,30.718077585374065,30.478774434936337,30.489649285757324,49103720
2021-11-10,30.565786361694336,30.59841754600394,30.45701132126126,30.59841754600394,21403752
2021-11-11,30.29385757446289,30.402632646543548,30.195960673500654,30.261226380659398,17749988
2021-11-12,30.391748428344727,30.631054867127805,30.34823907207992,30.435257784609533,22775288
2021-11-15,30.663686752319336,30.728952447977488,30.57666803780925,30.57666803780925,25918820
2021-11-16,30.718076705932617,30.772464236686588,30.631057984546835,30.663689175178643,22967136
2021-11-17,30.815975189208984,30.82685335983199,30.70720012208216,30.739834633951173,81202148
2021-11-18,30.99001121520996,31.011767553124553,30.81597047054652,30.837726808461113,23376840
2021-11-19,31.066158294677734,31.2293208872763,31.033523784427153,31.218442717192776,23825376
2021-11-22,30.99001121520996,31.087908096723424,30.979133046252663,31.04439874044534,14822488
2021-11-23,30.696319580078125,30.892113336786657,30.685441411471874,30.892113336786657,17951904
2021-11-24,30.565786361694336,30.707192586437017,30.489642505570863,30.696317738034345,12176628
2021-11-25,30.554912567138672,30.652809453630496,30.457015680646844,30.565790736649156,9909604
2021-11-26,30.05455207824707,30.424389991147454,30.01104271189169,30.35912428183845,46647920
2021-11-29,30.05455207824707,30.195961668341884,29.913145807704126,29.93490215065775,44655660
2021-11-30,30.02191925048828,30.370000801503025,29.989288057384513,30.195960025995653,41102956
2021-12-01,30.52228355407715,30.56579291566958,30.032795767171407,30.043673937457392,16704276
2021-12-02,30.848604202270508,30.881235388771355,30.39174767395252,30.478769703873148,35537196
2021-12-03,30.837730407714844,30.924749130427482,30.696324153418935,30.881239769071165,19330520
2021-12-06,30.750709533691406,30.870359439162737,30.45701555586789,30.60929996973698,15418468
2021-12-07,30.848604202270508,30.848604202270508,30.533157227741906,30.750707323216943,12050156
2021-12-08,30.968257904052734,31.24019552765857,30.957379735198288,31.131420478216235,43552320
2021-12-09,30.892118453979492,31.033524710631315,30.826852751081905,30.990015348550106,18162644
2021-12-10,30.881235122680664,30.913869628451334,30.75070705825096,30.848603936460986,13121360
2021-12-13,30.783342361450195,30.990014314100883,30.783342361450195,30.93562678342694,18437204
2021-12-14,30.478775024414062,30.609303112754166,30.446140512665337,30.533162557777004,18753476
2021-12-15,30.52228355407715,30.587549256241548,30.39175214974835,30.478774192484718,39734372
2021-12-16,30.90299415588379,30.90299415588379,30.70719706283112,30.75070974098812,22468220
2021-12-17,30.8703670501709,30.892123394466704,30.718082598756475,30.794226484239722,19549972
2021-12-20,30.598424911499023,30.859487727020735,30.522284356598185,30.848609556448732,17373652
2021-12-21,30.859481811523438,30.881234828945985,30.609297214531964,30.609297214531964,26402952
2021-12-22,30.859481811523438,30.892112997432736,30.815969137576428,30.881234828945985,16285780
2021-12-23,31.03352928161621,31.153182534627145,30.946510544636638,31.05528562563712,55705360
2021-12-24,31.120548248291016,31.240201489421974,31.098791906430225,31.109670077360622,50101524
2021-12-27,31.35984992980957,31.381606270642767,31.131424948818744,31.153177970100394,26048796
2021-12-28,31.610036849975586,31.610036849975586,31.392486704166465,31.392486704166465,89823980
2021-12-29,31.75144386291504,31.79495322918874,31.555650054907467,31.642668787454863,90088896
2021-12-30,31.653547286987305,31.762322363574892,31.620916091831788,31.751444192005753,24985712
2022-01-03,31.849340438842773,32.056015735729666,31.76232170719175,31.76232170719175,27136808
2022-01-04,32.54550552368164,32.54550552368164,32.13215822465005,32.13215822465005,38537760
2022-01-05,32.4802360534668,32.75217372417641,32.43672669006359,32.654276826631275,45626404
2022-01-06,32.17566680908203,32.360585769873516,31.979872996110295,32.262688863387645,34484932
2022-01-07,31.892847061157227,32.41496599090843,31.871090722604595,32.26268157969359,27956496
2022-01-10,32.09952926635742,32.153916810583866,31.63179439427865,31.762325828243018,62807884
2022-01-11,32.2626838684082,32.30619322904882,31.91460234418037,32.11039944639031,71021608
2022-01-12,32.53461837768555,32.54549654668229,32.349699463394295,32.4911090212497,40619208
2022-01-13,32.697784423828125,32.73041561473001,32.53462183021576,32.53462183021576,29812384
2022-01-14,32.697784423828125,32.893578208342376,32.42584676780752,32.80655948623637,40446116
2022-01-17,33.06761932373047,33.15463804676179,32.87182553713424,32.87182553713424,27711192
2022-01-18,32.697784423828125,33.12200650330998,32.665149913374776,33.11112833315887,57660460
2022-01-19,32.30619812011719,32.556379471341096,32.251810581194434,32.4149731979627,58657148
2022-01-20,32.436729431152344,32.458482454916386,32.11040419872446,32.306198010360426,65053388
2022-01-21,31.714181900024414,32.003200722443374,31.636371358223368,31.99208396151204,119510380
2022-01-24,32.01431655883789,32.01431655883789,31.502976101995753,31.591906794519065,52641948
2022-01-25,31.491857528686523,31.691949031077247,31.402930233640994,31.691949031077247,96087792
2022-01-26,31.469623565673828,31.614131250600334,31.358462764235462,31.38069288910807,71003288
2022-02-07,31.636363983154297,31.747524781835544,31.391808869112214,31.703061140834716,96090320
2022-02-08,31.769758224487305,31.90315255378109,31.747528097844146,31.858688908136067,44340368
2022-02-09,31.880918502807617,31.903152021438494,31.714177290152016,31.903152021438494,32243600
2022-02-10,32.24775314331055,32.24775314331055,31.90315393798252,31.99208123313091,24016868
2022-02-11,32.225521087646484,32.24775460862328,32.02543296829132,32.169940677563496,17259684
2022-02-14,31.725292205810547,32.003194210753456,31.614131403833383,32.003194210753456,47456160
2022-02-15,31.580785751342773,31.836454248913956,31.558552233137195,31.725293442603252,29444908
2022-02-16,32.103240966796875,32.11435772640566,31.969850028567773,31.992080155426585,26800172
2022-02-17,32.12548065185547,32.23664148456085,32.01431981915009,32.10324712837063,19763216
2022-02-18,32.03654479980469,32.04765816622423,31.803106434899927,31.903150479185257,15468844
2022-02-21,31.9698486328125,31.980965391935936,31.74752701977814,31.892034711307033,18011756
2022-02-22,31.536317825317383,31.714172377378706,31.29176272769587,31.70305901214347,74872596
2022-02-23,31.625246047973633,31.65859292939376,31.491851737576674,31.53631876928115,17635428
2022-02-24,30.858238220214844,31.36957856976727,30.74707742215381,31.36957856976727,117813808
2022-02-25,30.79154396057129,30.94716841403024,30.64703626643626,30.91382152841713,90309080
2022-03-01,31.225069046020508,31.302882965467095,30.869356509992482,30.91382015295117,32958060
2022-03-02,31.047212600708008,31.147260042707682,30.947168551067012,31.12502652396138,24524616
2022-03-03,31.113903045654297,31.30287773711342,31.091672924067183,31.236180587636202,17755472
2022-03-04,30.780424118041992,30.869354791366735,30.6692633206548,30.791540876252373,50396708
2022-03-07,29.791095733642578,30.435827045561574,29.735515331154442,30.435827045561574,208177676
2022-03-08,29.15747833251953,29.60212156072331,29.12413144734769,29.446497109323712,167283432
2022-03-09,29.457612991333008,29.624354196944328,29.390915830616777,29.390915830616777,83526340
2022-03-10,30.313554763793945,30.358018410084718,30.057882860994177,30.057882860994177,57746092
2022-03-11,29.880023956298828,30.202393014711063,29.83556031138776,30.202393014711063,42419380
2022-03-14,29.880023956298828,30.09123220625406,29.79109666647669,30.013418283390696,34346608
2022-03-15,29.268638610839844,29.602121025968405,29.213058208318415,29.602121025968405,94122712
2022-03-16,29.390914916992188,29.624353276063243,29.14636319177932,29.61323651756302,75954080
2022-03-17,30.324665069580078,30.346898586660195,30.057879826410794,30.11346022675266,56006192
2022-03-18,30.257970809936523,30.36913160880865,30.124576494346623,30.36913160880865,50581376
2022-03-21,30.458059310913086,30.60256699449595,30.41359566922285,30.41359566922285,30873588
2022-03-22,30.413597106933594,30.45806075072571,30.30243630127401,30.413597106933594,24184288
2022-03-23,30.70261001586914,30.75819040808298,30.580332474527104,30.59144923144146,41079752
2022-03-24,30.680381774902344,30.702615292552196,30.46917692666276,30.56922097137009,17108564
2022-03-25,30.724843978881836,30.79154113634921,30.658146821414466,30.769307619740637,19496792
2022-03-28,30.391361236572266,30.45805839327738,30.13569276028735,30.45805839327738,42024708
2022-03-29,30.424715042114258,30.502525573668784,30.36913463713587,30.45806192815781,25774216
2022-03-30,30.802656173706055,30.836003054397473,30.69149538159045,30.69149538159045,32665068
2022-03-31,30.70261001586914,30.824884164853252,30.70261001586914,30.80265404338247,14238552
2022-04-01,30.446941375732422,30.446941375732422,30.269083423486663,30.36913085387122,30795024
2022-04-06,30.291322708129883,30.313556228528963,30.01342066493603,30.069001073574803,46251656
2022-04-07,29.74662971496582,30.03564846329878,29.74662971496582,30.03564846329878,58991464
2022-04-08,29.913373947143555,29.913373947143555,29.735515976847694,29.813329898964202,35768872
2022-04-11,29.44649314880371,29.89113631720349,29.39091275275374,29.824439163471894,66837660
2022-04-12,29.468730926513672,29.535428089892324,29.25752606944681,29.37980024455592,56875520
2022-04-13,30.024534225463867,30.05788111014983,29.613237888424656,29.65770153212546,28186852
2022-04-14,29.913373947143555,30.180159206408035,29.913373947143555,30.180159206408035,19791976
2022-04-15,29.402034759521484,29.579892737105656,29.346454353548854,29.535429090799305,82769516
2022-04-18,29.246410369873047,29.402034828489708,29.157479684692976,29.346454422386703,71848084
2022-04-19,29.346450805664062,29.55765564435437,29.313103923055515,29.402031204917215,36238036
2022-04-20,29.490957260131836,29.502074017991745,29.268635672366475,29.390913224109067,27048540
2022-04-21,29.513195037841797,29.702169771675415,29.49096151891124,29.62435584777717,15936376
2022-04-22,29.257526397705078,29.29087328358922,29.090785183567,29.213059360047975,44801348
2022-04-25,28.735069274902344,28.912927248692625,28.60167494646996,28.90181048926348,128851880
2022-04-26,28.735069274902344,28.85734684390558,28.646141984186546,28.846230084476435,37409408
2022-04-27,28.134801864624023,28.234845915775104,28.023641053931993,28.234845915775104,114986256
2022-04-28,28.2570743560791,28.323771512981878,28.001404182857335,28.312654754771696,46171364
2022-04-29,28.623905181884766,28.790646377119046,28.51274438506191,28.657252063988302,47537724
2022-05-03,28.412702560424805,28.61279065335429,28.334888639641914,28.57944376865223,25125076
2022-05-04,28.412702560424805,28.557210250611814,28.346005398662122,28.523863365909754,39598772
2022-05-05,28.735069274902344,28.85734684390558,28.66837211068615,28.790649679689388,24902416
2022-05-06,28.157032012939453,28.20149565610013,28.00140586951857,28.112566673599517,68203532
2022-05-09,27.69015884399414,27.91248046716172,27.67904208436401,27.901363707531594,51720992
2022-05-10,27.567880630493164,27.590112453056083,27.023193344894672,27.156585976451513,55376572
2022-05-11,27.61234474182129,27.66792514725666,27.41225663919744,27.53453251344764,32199604
